word,classification
यूपी,correct_spelling
यूरोक्रसी,incorrect_spelling
यूरोप,incorrect_spelling
यूरोपियन,incorrect_spelling
ये,correct_spelling
"ये,",correct_spelling
येस,correct_spelling
"येस,",incorrect_spelling
येही,incorrect_spelling
योग,incorrect_spelling
योगदान,correct_spelling
योगा,correct_spelling
योगी,correct_spelling
योजना,correct_spelling
योजनाएं,incorrect_spelling
र,correct_spelling
रंग,correct_spelling
रंगोलियां,incorrect_spelling
रंधावा,correct_spelling
रई,incorrect_spelling
रक्षक,incorrect_spelling
रक्षा,incorrect_spelling
रख,correct_spelling
रखके,incorrect_spelling
रखता,correct_spelling
रखती,correct_spelling
रखते,correct_spelling
रखना,correct_spelling
रखनी,correct_spelling
रखने,correct_spelling
रखवाली,incorrect_spelling
रखा,correct_spelling
रखाव,correct_spelling
रखा।,incorrect_spelling
रखि.,incorrect_spelling
रखिए,correct_spelling
रखिएगा,incorrect_spelling
रखिए।,incorrect_spelling
रखिया,incorrect_spelling
रखिये,incorrect_spelling
रखियेगा,incorrect_spelling
रखी,correct_spelling
रखु,incorrect_spelling
रखूँगा,incorrect_spelling
रखूं,incorrect_spelling
रखे,correct_spelling
"रखे,",incorrect_spelling
रखें,incorrect_spelling
रखेंगे,incorrect_spelling
रखेगा,incorrect_spelling
रखो,incorrect_spelling
"रखो,",correct_spelling
रखोगे,correct_spelling
रच,incorrect_spelling
रचनाएं,incorrect_spelling
रचनात्मक,incorrect_spelling
रचनाये,correct_spelling
रतलाम,correct_spelling
रथ,correct_spelling
रन,correct_spelling
रश्म,correct_spelling
रस,correct_spelling
रसण,incorrect_spelling
रसम,correct_spelling
रस्ता,correct_spelling
रस्ते,correct_spelling
रस्म,correct_spelling
रस्में,incorrect_spelling
रस्सी,correct_spelling
रस्से,incorrect_spelling
रह,correct_spelling
रहकर,correct_spelling
रहके,correct_spelling
रहता,correct_spelling
"रहता,",incorrect_spelling
रहती,correct_spelling
रहते,correct_spelling
रहतो,incorrect_spelling
रहन,incorrect_spelling
रहना,correct_spelling
रहने,correct_spelling
रहस्य,incorrect_spelling
रहा,correct_spelling
"रहा,",correct_spelling
"रहा,की",incorrect_spelling
रहाँ,incorrect_spelling
रहा।,incorrect_spelling
रहिए,incorrect_spelling
रही,correct_spelling
"रही,",incorrect_spelling
रहीं,incorrect_spelling
रहूँगी,incorrect_spelling
रहूं,incorrect_spelling
रहूंगा,incorrect_spelling
रहे,correct_spelling
रहें,incorrect_spelling
रहेंगे,incorrect_spelling
"रहेंगे,",incorrect_spelling
रहेंगे।,incorrect_spelling
रहें।,incorrect_spelling
रहेगा,correct_spelling
"रहेगा,",incorrect_spelling
रहेगी,correct_spelling
रहै,incorrect_spelling
रहो,correct_spelling
रा,correct_spelling
राइट,correct_spelling
राइटर,incorrect_spelling
राउंड,incorrect_spelling
राज,correct_spelling
राजगिर,correct_spelling
राजगीर,correct_spelling
राजनीति,correct_spelling
राजनीतिक,incorrect_spelling
राजनीती,incorrect_spelling
राजनीय,incorrect_spelling
राजस्थान,correct_spelling
राजा,correct_spelling
राज्य,incorrect_spelling
रात,correct_spelling
रातों,incorrect_spelling
रानी,correct_spelling
रायसेन,incorrect_spelling
राशन,incorrect_spelling
राष्ट्र,correct_spelling
राष्ट्रपति,correct_spelling
राष्ट्रीय,incorrect_spelling
रास,correct_spelling
रास्ता,correct_spelling
रास्ते,correct_spelling
राहत,incorrect_spelling
रि,incorrect_spelling
रिंग,incorrect_spelling
रिए,incorrect_spelling
रिएक्ट,incorrect_spelling
रिकमेंड,incorrect_spelling
रिकवर,correct_spelling
रिकवरी,incorrect_spelling
रिकॉर्ड,incorrect_spelling
रिकॉर्डिंग,incorrect_spelling
रिकॉल,incorrect_spelling
रिक्वेस्ट,incorrect_spelling
रिच,correct_spelling
रिचार्ज,incorrect_spelling
रिचेस्ट,incorrect_spelling
रिच्नेस,incorrect_spelling
रिज,incorrect_spelling
रिजल्ट,correct_spelling
रिज़ाइन,incorrect_spelling
रिजेक्ट,incorrect_spelling
रिज्यूमे,incorrect_spelling
रिटर्न,incorrect_spelling
रिपीट,incorrect_spelling
रिप्रेजेंट,incorrect_spelling
रिप्लाई,incorrect_spelling
रिप्लेसेबल,incorrect_spelling
रिमूव,incorrect_spelling
रियल,incorrect_spelling
रियलाइज,incorrect_spelling
रियलिस्टिक,correct_spelling
रियानों,incorrect_spelling
रिलिजन,incorrect_spelling
रिले,incorrect_spelling
रिलेट,correct_spelling
रिलेटिव,incorrect_spelling
रिलेटिव्स,incorrect_spelling
रिलेटेड,correct_spelling
रिलेशन,incorrect_spelling
रिलेशनस,incorrect_spelling
रिल्स,incorrect_spelling
रिवाज,correct_spelling
रिव्यूल,incorrect_spelling
रिश्ता,correct_spelling
रिश्ते,correct_spelling
रिश्तेदार,correct_spelling
रिश्तेदारी,correct_spelling
रिश्तेदारो,correct_spelling
रिश्तेदारों,incorrect_spelling
रिसर्च,correct_spelling
रिसेंटली,incorrect_spelling
रिस्क,correct_spelling
रिस्की,incorrect_spelling
रिस्टेट,incorrect_spelling
रिस्पांसिबिलिटी,incorrect_spelling
रिस्पेक्ट,correct_spelling
रिस्पॉन्स,incorrect_spelling
रिस्पॉन्सबिलिटी,incorrect_spelling
रिस्पॉन्सिबल,incorrect_spelling
रिस्पोंस,incorrect_spelling
री,correct_spelling
रीज,incorrect_spelling
रीजन,correct_spelling
रीज़न,incorrect_spelling
रीड,incorrect_spelling
रीति,incorrect_spelling
रील्स,correct_spelling
रुक,correct_spelling
रुकता,incorrect_spelling
रुकना,incorrect_spelling
रुकने,correct_spelling
रुकवा,incorrect_spelling
रुकिए,correct_spelling
रुकी,correct_spelling
रुकूंगा,incorrect_spelling
रुके,correct_spelling
रुचि,incorrect_spelling
रुजान,incorrect_spelling
रुडली,incorrect_spelling
रुनाल्डो,incorrect_spelling
रुपए,correct_spelling
रुपया,correct_spelling
रुपये,incorrect_spelling
रुपीज,incorrect_spelling
रुपे,correct_spelling
रुमाल,correct_spelling
रूची,correct_spelling
रूट,correct_spelling
रूटीन,correct_spelling
रूड,correct_spelling
रूडली,correct_spelling
रूप,correct_spelling
रूपए,correct_spelling
रूपये,correct_spelling
रूम,correct_spelling
"रूम,",incorrect_spelling
रूममेट्स,correct_spelling
रूल,incorrect_spelling
रूल्स,correct_spelling
रूस,incorrect_spelling
रे,correct_spelling
रेंज,incorrect_spelling
रेगिंग,incorrect_spelling
रेट,incorrect_spelling
रेड,correct_spelling
रेडमी,incorrect_spelling
रेडियो,correct_spelling
रेडी,correct_spelling
रेड्डी,correct_spelling
रेत,incorrect_spelling
रेम,incorrect_spelling
रेयर,correct_spelling
रेशमिया,incorrect_spelling
रेशियों,incorrect_spelling
रेश्मिया,incorrect_spelling
रेस,correct_spelling
रेसिंग,incorrect_spelling
रेसिपी,correct_spelling
रेसिस्टेंट,incorrect_spelling
रेसेदार,incorrect_spelling
रेस्ट,correct_spelling
रेस्टोरेंट,incorrect_spelling
रेस्टोरेंट्स,incorrect_spelling
रेस्पीज,incorrect_spelling
रेस्पेक्ट,incorrect_spelling
रेस्पॉन्स,incorrect_spelling
रेह,incorrect_spelling
रेहने,incorrect_spelling
रैगिंग,incorrect_spelling
रैप,correct_spelling
रैम,incorrect_spelling
रॉक,correct_spelling
रॉकी,incorrect_spelling
रॉक्स,incorrect_spelling
रॉल,incorrect_spelling
रो,correct_spelling
रोऊंगा,incorrect_spelling
रोए,correct_spelling
रोक,correct_spelling
रोकता,incorrect_spelling
रोकना,incorrect_spelling
रोकी,incorrect_spelling
रोगी,incorrect_spelling
रोचक,correct_spelling
रोज,correct_spelling
रोजगार,correct_spelling
रोटियो,incorrect_spelling
रोटी,correct_spelling
रोड,correct_spelling
रोड़,incorrect_spelling
रोता,incorrect_spelling
रोती,correct_spelling
रोते,incorrect_spelling
रोना,correct_spelling
रोनाल्ड,correct_spelling
रोनाल्डो,correct_spelling
रोने,correct_spelling
रोमांच,incorrect_spelling
रोमांचक,incorrect_spelling
रोमांचिक,incorrect_spelling
रोमांचित,incorrect_spelling
रोमांटिक,incorrect_spelling
रोमेंटिक,incorrect_spelling
रोया,correct_spelling
"रोया,",incorrect_spelling
रोल,correct_spelling
रोलमॉडल,incorrect_spelling
रोल्स,incorrect_spelling
रोशनी,incorrect_spelling
रोहित,incorrect_spelling
ल,correct_spelling
लंच,correct_spelling
लंबा,correct_spelling
लंबी,incorrect_spelling
लंबे,incorrect_spelling
लक,correct_spelling
लकड़बक्का,incorrect_spelling
लकड़ी,correct_spelling
लकली,incorrect_spelling
लक्की,incorrect_spelling
लक्ष,correct_spelling
लक्ष्य,correct_spelling
लख,correct_spelling
लग,correct_spelling
लगड़,incorrect_spelling
लगड़ा,incorrect_spelling
लगता,correct_spelling
"लगता,",incorrect_spelling
लगता।,incorrect_spelling
लगती,correct_spelling
लगती।,incorrect_spelling
लगते,correct_spelling
लगना,correct_spelling
लगने,correct_spelling
लगभग,correct_spelling
लगा,correct_spelling
"लगा,",correct_spelling
लगाएं,correct_spelling
"लगाएंगे,",incorrect_spelling
लगाके,correct_spelling
लगाके.,incorrect_spelling
लगाता,incorrect_spelling
लगातार,correct_spelling
लगाते,incorrect_spelling
लगाना,correct_spelling
लगानी,incorrect_spelling
लगाने,correct_spelling
लगाया,correct_spelling
लगाव,correct_spelling
लगावा,incorrect_spelling
लगी,correct_spelling
लगे,correct_spelling
लगें,incorrect_spelling
"लगें,",incorrect_spelling
लगेंगे,incorrect_spelling
लगेगा,correct_spelling
लगेगा।,incorrect_spelling
लगे।,incorrect_spelling
लग।,incorrect_spelling
लचीला,incorrect_spelling
लडका,incorrect_spelling
लडकी,incorrect_spelling
लड़,correct_spelling
लड़का,correct_spelling
लड़कियां,incorrect_spelling
लड़कियों,incorrect_spelling
लड़की,correct_spelling
लड़के,correct_spelling
लड़ने,correct_spelling
लड़ाई,correct_spelling
लड़ू,incorrect_spelling
लड्डू,correct_spelling
लतपत,incorrect_spelling
लता,correct_spelling
लम्बा,incorrect_spelling
"लम्हे,",incorrect_spelling
लर्निंग,incorrect_spelling
लव,incorrect_spelling
लह,incorrect_spelling
लहंगा,incorrect_spelling
लहर,incorrect_spelling
लहरा,incorrect_spelling
ल़,incorrect_spelling
ला,correct_spelling
लांग,incorrect_spelling
लांच,incorrect_spelling
लाइ,incorrect_spelling
लाइक,correct_spelling
लाइट,correct_spelling
लाइटनिंग,incorrect_spelling
लाइटिंग,incorrect_spelling
लाइन,correct_spelling
लाइने,correct_spelling
लाइनों,incorrect_spelling
लाइफ,correct_spelling
लाइफ़,correct_spelling
लाइब्रेरी,correct_spelling
लाइव,correct_spelling
लाईंट,incorrect_spelling
लाए,correct_spelling
लाके,correct_spelling
लाख,correct_spelling
लाखों,incorrect_spelling
लाचार,incorrect_spelling
लाड़,incorrect_spelling
लाता,correct_spelling
लाथ,incorrect_spelling
लाद,incorrect_spelling
लाना,correct_spelling
लाने,correct_spelling
लाभ,correct_spelling
लाभदायक,incorrect_spelling
लायक,correct_spelling
लाया,incorrect_spelling
लाये,incorrect_spelling
लाल,incorrect_spelling
लालची,correct_spelling
लावारिस,incorrect_spelling
लास्ट,correct_spelling
लि,incorrect_spelling
लिए,correct_spelling
"लिए,",correct_spelling
लिए.,incorrect_spelling
लिए।,correct_spelling
लिकरने,incorrect_spelling
लिख,correct_spelling
लिखके,correct_spelling
लिखता,incorrect_spelling
लिखती,incorrect_spelling
लिखते,correct_spelling
लिखना,correct_spelling
लिखने,correct_spelling
लिखा,correct_spelling
"लिखा,",incorrect_spelling
लिखाई,incorrect_spelling
लिखी,correct_spelling
लिखे,incorrect_spelling
लिजिए,correct_spelling
लिमिट,incorrect_spelling
लिमिटेड,incorrect_spelling
लिया,correct_spelling
लिया।,correct_spelling
लिये,correct_spelling
लिस्ट,correct_spelling
ली,correct_spelling
"ली,",incorrect_spelling
लीगल,correct_spelling
लीजिए,correct_spelling
लीजिएगा,incorrect_spelling
लीजिये,incorrect_spelling
लीडर,incorrect_spelling
लीडो,incorrect_spelling
लुइस,incorrect_spelling
लुक,correct_spelling
लुढ़क,incorrect_spelling
"लुधियाना,",incorrect_spelling
लुप्त,incorrect_spelling
लू,incorrect_spelling
लूँ,incorrect_spelling
लूँगा,incorrect_spelling
लूँगी,incorrect_spelling
लूं,incorrect_spelling
लूंगा,incorrect_spelling
लूंगी,incorrect_spelling
लूडो,correct_spelling
लूप,incorrect_spelling
ले,correct_spelling
"ले,",correct_spelling
लें,incorrect_spelling
लेंगे,correct_spelling
"लेंगे,",incorrect_spelling
लेक,incorrect_spelling
लेकर,correct_spelling
लेकल,incorrect_spelling
लेकिन,correct_spelling
"लेकिन,",incorrect_spelling
लेके,correct_spelling
लेक्चर,correct_spelling
लेख,incorrect_spelling
लेखक,correct_spelling
लेगा,correct_spelling
"लेगा,",incorrect_spelling
लेगे,correct_spelling
लेट,correct_spelling
लेता,correct_spelling
लेती,correct_spelling
लेते,correct_spelling
लेतें,incorrect_spelling
लेत।,incorrect_spelling
लेना,correct_spelling
लेना।,incorrect_spelling
लेनी,correct_spelling
लेने,correct_spelling
"लेने,मतलब",incorrect_spelling
लेपटॉप,correct_spelling
लेबल,correct_spelling
लेवल,correct_spelling
लेसन,incorrect_spelling
लैंग्वेज,incorrect_spelling
लैंड,incorrect_spelling
लैक,correct_spelling
लैग,incorrect_spelling
लैगिंग,incorrect_spelling
लैट,incorrect_spelling
लैपटाप,incorrect_spelling
लैपटॉप,correct_spelling
लैपटॉप्स,incorrect_spelling
लैप्टॉप,incorrect_spelling
लैसे,incorrect_spelling
लॉन,incorrect_spelling
लॉन्ग,correct_spelling
लॉन्च,correct_spelling
लॉर्ड,incorrect_spelling
लो,correct_spelling
"लो,",incorrect_spelling
"लो,तो",incorrect_spelling
लोंग,incorrect_spelling
लोक,incorrect_spelling
लोकल,correct_spelling
लोके,correct_spelling
लोकेशन,correct_spelling
लोग,correct_spelling
लोगभी,incorrect_spelling
लोगी,correct_spelling
लोगे.,incorrect_spelling
लोगें,incorrect_spelling
लोगो,correct_spelling
लोगों,incorrect_spelling
लोग।,correct_spelling
लोड,correct_spelling
लोन,correct_spelling
लोवर,incorrect_spelling
लौंग,incorrect_spelling
लौकी,incorrect_spelling
लौटकर,incorrect_spelling
व,correct_spelling
वंचित,incorrect_spelling
वई,incorrect_spelling
वक्त,correct_spelling
वगरा,incorrect_spelling
वग़ैरह,incorrect_spelling
वगेरा,correct_spelling
वगैर,incorrect_spelling
वगैरह,correct_spelling
"वगैरह,",incorrect_spelling
वगैरहा,correct_spelling
वगैरा,correct_spelling
"वगैरा,",correct_spelling
वगैराह,correct_spelling
वगैहर,incorrect_spelling
वजह,correct_spelling
वजहें,incorrect_spelling
वज़ह,correct_spelling
वज़े,incorrect_spelling
वजाए,incorrect_spelling
वजु,incorrect_spelling
वन,correct_spelling
वना,incorrect_spelling
वफादारी,incorrect_spelling
वमरा,incorrect_spelling
वयस्क,incorrect_spelling
वरना,correct_spelling
"वरी,हाँ।",incorrect_spelling
वर्क,correct_spelling
वर्कआउट,incorrect_spelling
वर्कर,correct_spelling
वर्कर्स,incorrect_spelling
वर्किंग,incorrect_spelling
वर्ग,incorrect_spelling
वर्ट,correct_spelling
वर्ड,incorrect_spelling
वर्णन,correct_spelling
वर्तमान,correct_spelling
वर्ना,incorrect_spelling
वर्ल्ड,correct_spelling
वर्ल्डकप,incorrect_spelling
वर्षों,incorrect_spelling
"वल,",incorrect_spelling
वस,incorrect_spelling
वस्तु,correct_spelling
वस्तुएँ,incorrect_spelling
वह,correct_spelling
वहदत,incorrect_spelling
वहा,correct_spelling
वहाँ,correct_spelling
वहां,incorrect_spelling
वहाड़,incorrect_spelling
वहि,incorrect_spelling
वही,correct_spelling
"वही,",incorrect_spelling
वहीँ,incorrect_spelling
वहीं,incorrect_spelling
वहीं.,incorrect_spelling
वही।,incorrect_spelling
वा,correct_spelling
वांटिक्वास,incorrect_spelling
वांस,incorrect_spelling
वाइ,incorrect_spelling
वाइज,incorrect_spelling
वाइट,correct_spelling
वाइटनर,correct_spelling
वाइफाई,incorrect_spelling
वाइरल,correct_spelling
वाई,incorrect_spelling
वाई.,incorrect_spelling
वाईफाई,incorrect_spelling
वाक,incorrect_spelling
वाकई,correct_spelling
वाकया,correct_spelling
वाक़्या,incorrect_spelling
वाग,incorrect_spelling
वाज,incorrect_spelling
वाटर,correct_spelling
वाटरपार्क,incorrect_spelling
वाट्सएप,incorrect_spelling
वाडिया,incorrect_spelling
वादी,incorrect_spelling
वादे,incorrect_spelling
वाना,correct_spelling
वानी,incorrect_spelling
वापस,correct_spelling
वापिस,correct_spelling
वाब,incorrect_spelling
वाबा,incorrect_spelling
वामफिक्स,incorrect_spelling
वायर,incorrect_spelling
वार,correct_spelling
वाराणसी,correct_spelling
वारे,incorrect_spelling
वार्टि,incorrect_spelling
वाल,correct_spelling
वालपेपर,correct_spelling
वाला,correct_spelling
वालाओं,incorrect_spelling
वाली,correct_spelling
वाले,correct_spelling
वाले।,incorrect_spelling
वालो,correct_spelling
वालों,incorrect_spelling
वाल्स,correct_spelling
वाव,incorrect_spelling
वाशरूम,correct_spelling
वास्तव,correct_spelling
वाह,correct_spelling
वाहन,correct_spelling
वाहनों,incorrect_spelling
वाहा,correct_spelling
वाॅच,incorrect_spelling
वाॅलेट,incorrect_spelling
विंग्स,incorrect_spelling
विंटन,incorrect_spelling
विंडो,incorrect_spelling
विंदू,incorrect_spelling
विकल्प,correct_spelling
विकल्पो,incorrect_spelling
विकल्पों,incorrect_spelling
विकसित,correct_spelling
विकास,correct_spelling
विकेट,correct_spelling
विग,incorrect_spelling
विचार,correct_spelling
विचारधारा,incorrect_spelling
विचारों,incorrect_spelling
विजन,correct_spelling
विजिट,correct_spelling
विजुअली,incorrect_spelling
विडोज़,incorrect_spelling
विथ,incorrect_spelling
विदा,incorrect_spelling
विदाई,incorrect_spelling
विदाउट,correct_spelling
विदेश,correct_spelling
विद्यार्थियों,incorrect_spelling
विद्यार्थी,incorrect_spelling
विद्यालय,incorrect_spelling
विना,incorrect_spelling
विभिन्न,correct_spelling
वियए,incorrect_spelling
वियर,correct_spelling
विराजमान,correct_spelling
विराट,incorrect_spelling
विलोने,incorrect_spelling
विवाह,correct_spelling
विविधता,incorrect_spelling
विवेकानंद,correct_spelling
विशाल,incorrect_spelling
विशेष,incorrect_spelling
विश्व,incorrect_spelling
विश्वकप,incorrect_spelling
विश्वनाथ,correct_spelling
विश्वविद्यालय,incorrect_spelling
विश्वास,correct_spelling
विष,correct_spelling
विषय,correct_spelling
विषयों,incorrect_spelling
वी,correct_spelling
वीक,incorrect_spelling
वीकेंड,incorrect_spelling
वीड,incorrect_spelling
वीडियो,correct_spelling
वीडियोस,correct_spelling
वुडन,correct_spelling
वुमन,correct_spelling
वू,incorrect_spelling
वृद्धि,incorrect_spelling
वे,correct_spelling
वेंटिंग,incorrect_spelling
वेक्टर,correct_spelling
वेगिंग,incorrect_spelling
वेज,incorrect_spelling
वेजिटेरियन,incorrect_spelling
वेट,correct_spelling
वेटिंग,incorrect_spelling
वेडिंग,incorrect_spelling
वेब,incorrect_spelling
वेबसाइट,correct_spelling
वेमिंग,incorrect_spelling
वेयर,correct_spelling
वेर,incorrect_spelling
वेरी,incorrect_spelling
वेला,incorrect_spelling
वेलिवर्ड,incorrect_spelling
वेली,incorrect_spelling
वेल्यू,correct_spelling
वेसक,incorrect_spelling
वेसे,incorrect_spelling
वेस्ट,correct_spelling
वैंसर,incorrect_spelling
वैग,incorrect_spelling
वैगैरा,incorrect_spelling
वैज्ञानिक,incorrect_spelling
वैरायटी,correct_spelling
वैल,incorrect_spelling
वैल्यू,correct_spelling
वैल्यूस,incorrect_spelling
वैसा,correct_spelling
वैसी,correct_spelling
वैसे,correct_spelling
वॉइस,correct_spelling
वॉकी,incorrect_spelling
वॉच,incorrect_spelling
वॉटरप्रूफ,incorrect_spelling
वॉट्सएप,incorrect_spelling
वॉयस,incorrect_spelling
वॉल,correct_spelling
वॉलंटियर,incorrect_spelling
वॉलपेपर,correct_spelling
वॉलिंटियर,incorrect_spelling
वॉली,incorrect_spelling
वॉलीबॉल,incorrect_spelling
वॉलीवॉल,correct_spelling
वॉलेंटियर,incorrect_spelling
वॉलेज,incorrect_spelling
वॉशरूम,correct_spelling
वो,correct_spelling
"वो,",correct_spelling
वों,incorrect_spelling
वोभी,incorrect_spelling
वोर,incorrect_spelling
वोस्त,incorrect_spelling
वोह,incorrect_spelling
वोही,correct_spelling
वोही।,incorrect_spelling
वो।,correct_spelling
व्यक्त,incorrect_spelling
व्यक्ति,correct_spelling
व्यक्तिकत,incorrect_spelling
व्यक्तिगत,correct_spelling
व्यक्तित्व,correct_spelling
व्यक्तियों,incorrect_spelling
व्यतीत,incorrect_spelling
व्यर्थ,correct_spelling
व्यवस्था,correct_spelling
व्यवहार,correct_spelling
"व्यवहार,",incorrect_spelling
व्यवहारिकता,incorrect_spelling
व्यस्त,correct_spelling
व्याख्या,incorrect_spelling
व्यापार,correct_spelling
व्यायाम,correct_spelling
"व्यायाम,",incorrect_spelling
व्यू,correct_spelling
व्रेस,correct_spelling
व्हाइट,correct_spelling
व्हाइटनर,correct_spelling
व्हाई.,incorrect_spelling
व्हाट्सअप,incorrect_spelling
व्हाट्सएप,correct_spelling
व्हाट्सऐप,incorrect_spelling
व्हीकल,incorrect_spelling
व्हीलर,incorrect_spelling
व्हेयर,incorrect_spelling
श,correct_spelling
शंकर,correct_spelling
शक,correct_spelling
शक्ति,incorrect_spelling
शक्तिमान,correct_spelling
शक्तिया,incorrect_spelling
शक्तियां,incorrect_spelling
शक्तिशाली,incorrect_spelling
शतक,correct_spelling
शब्द,incorrect_spelling
शराब,incorrect_spelling
शरारत,correct_spelling
शरारती,incorrect_spelling
शरारते,correct_spelling
"शरारते,",incorrect_spelling
शरारतें,incorrect_spelling
शरारतों,incorrect_spelling
शरीर,correct_spelling
शरीरिक,incorrect_spelling
शर्ट,correct_spelling
शर्त,incorrect_spelling
शर्म,incorrect_spelling
शर्मनाक,correct_spelling
शर्मा,correct_spelling
शर्माने,incorrect_spelling
शर्मिंदगी,incorrect_spelling
शहर,correct_spelling
शहरवालों,incorrect_spelling
शहरों,incorrect_spelling
शांत,incorrect_spelling
शांति,incorrect_spelling
शांती,incorrect_spelling
शाकाहारी,correct_spelling
शादियों,incorrect_spelling
शादी,correct_spelling
शादीविवाह,incorrect_spelling
शादी।,incorrect_spelling
शाम,correct_spelling
शामिल,correct_spelling
शायद,correct_spelling
शायद।,incorrect_spelling
शायरी,incorrect_spelling
शाया,incorrect_spelling
शारदा,correct_spelling
शारी,incorrect_spelling
शारीरिक,correct_spelling
"शारीरिक,",incorrect_spelling
शार्क,incorrect_spelling
शाला,incorrect_spelling
शाहरुख,incorrect_spelling
शाहिद,incorrect_spelling
शिकायत,correct_spelling
शिकायते,incorrect_spelling
शिकायतें,incorrect_spelling
शिकार,correct_spelling
शिक्षक,incorrect_spelling
शिक्षकों,incorrect_spelling
शिक्षा,correct_spelling
शिखर,incorrect_spelling
शिखा,incorrect_spelling
शिद्दत,incorrect_spelling
शिफ़्ट,incorrect_spelling
शिफ्ट,correct_spelling
शिव,correct_spelling
शिवगढ़,incorrect_spelling
शिवजी,correct_spelling
शिवरात्रि,correct_spelling
शिवलिंग,incorrect_spelling
शीट,incorrect_spelling
शीट्स,incorrect_spelling
शीप,incorrect_spelling
शीशा,incorrect_spelling
शुक्रिया,correct_spelling
शुगर,incorrect_spelling
शुद्ध,incorrect_spelling
शुभ,correct_spelling
शुरु,correct_spelling
शुरुआत,correct_spelling
शुरुआती,incorrect_spelling
शुरुवात,incorrect_spelling
शुरू,correct_spelling
शे,incorrect_spelling
शेक,incorrect_spelling
शेड्यूल,correct_spelling
शेड्यू्ल्,incorrect_spelling
शेफटी,incorrect_spelling
शेयर,correct_spelling
शेर,correct_spelling
शेल्फ,incorrect_spelling
शेल्फ्स,correct_spelling
शैक्षणिक,incorrect_spelling
शैलियों,incorrect_spelling
शैली,correct_spelling
शॉप,correct_spelling
शॉपिंग,incorrect_spelling
शो,correct_spelling
शोक,correct_spelling
शोप,incorrect_spelling
शोर,incorrect_spelling
शोरूम,incorrect_spelling
शोषण,incorrect_spelling
शौक,correct_spelling
शौक़,incorrect_spelling
शौकीन,correct_spelling
श्री,incorrect_spelling
श्रीमान,incorrect_spelling
श्रुति,incorrect_spelling
श्वेताभ,incorrect_spelling
स,correct_spelling
"स,",english_transliteration
स-,english_transliteration
संख्या,incorrect_spelling
संगीत,correct_spelling
संग्दित,incorrect_spelling
संचय,incorrect_spelling
संचार,incorrect_spelling
संजीदगी,incorrect_spelling
संजो,incorrect_spelling
संजोग,incorrect_spelling
संतुलन,correct_spelling
संतुलित,correct_spelling
संतुष्टि,correct_spelling
संदर्भ,correct_spelling
संपर्क,correct_spelling
संबंधित,correct_spelling
संबंधियो,incorrect_spelling
संबंधियों,incorrect_spelling
संभव,correct_spelling
संभाल,correct_spelling
संभावना,incorrect_spelling
संरक्षित,correct_spelling
संरचना,correct_spelling
संसाधन,incorrect_spelling
संसार,correct_spelling
संस्कार,incorrect_spelling
संस्कृत,correct_spelling
संस्कृति,correct_spelling
संस्कृतियां,incorrect_spelling
संस्था,incorrect_spelling
संस्थान,incorrect_spelling
संस्थाने,incorrect_spelling
सई,correct_spelling
सक,correct_spelling
सक.,incorrect_spelling
सकता,correct_spelling
"सकता,",incorrect_spelling
सकती,correct_spelling
सकते,correct_spelling
"सकते,",incorrect_spelling
सकते।,incorrect_spelling
सकारात्मक,correct_spelling
सकू,incorrect_spelling
सकूँ,incorrect_spelling
सकूं,incorrect_spelling
सके,correct_spelling
सकें,incorrect_spelling
सकेंगे,incorrect_spelling
सकें।,incorrect_spelling
सको,incorrect_spelling
सक्ति,incorrect_spelling
सक्षम,incorrect_spelling
सक्सेना,correct_spelling
सक्सेस,correct_spelling
सक्सेसफुल,incorrect_spelling
सगल,incorrect_spelling
सच,correct_spelling
सचमुच,incorrect_spelling
सचिन,correct_spelling
सचेत,incorrect_spelling
सच्चाई,correct_spelling
सजने,correct_spelling
सजा,correct_spelling
सजाई,incorrect_spelling
सजाए,incorrect_spelling
सजाएंक,incorrect_spelling
सजाके,incorrect_spelling
सजाते,correct_spelling
सजाना,incorrect_spelling
सजाने,correct_spelling
सजाया,incorrect_spelling
सजावट,correct_spelling
सजावटी,incorrect_spelling
सजेशी,incorrect_spelling
सजेस्ट,correct_spelling
सट,incorrect_spelling
सटी,incorrect_spelling
सटेलेट,incorrect_spelling
सडकों,incorrect_spelling
सड़क,correct_spelling
सड़कों,incorrect_spelling
सडाएंगे,incorrect_spelling
सत,incorrect_spelling
सतयुग,incorrect_spelling
सता,incorrect_spelling
सत्तर,correct_spelling
सत्य,incorrect_spelling
सत्र,correct_spelling
सत्रह,incorrect_spelling
सत्वानंम,incorrect_spelling
सदस्यों,incorrect_spelling
सदा,correct_spelling
सन,incorrect_spelling
सनराइज,incorrect_spelling
सनसेट,incorrect_spelling
सन्दर,incorrect_spelling
सपना,correct_spelling
सपने,correct_spelling
सपनों,incorrect_spelling
सपोर्ट,correct_spelling
सपोर्टिव,incorrect_spelling
सप्ता,incorrect_spelling
सप्ताह,incorrect_spelling
सफर,correct_spelling
सफल,correct_spelling
सफलत,incorrect_spelling
सफलता,correct_spelling
सफलताएं,incorrect_spelling
सफाई,correct_spelling
सब,correct_spelling
"सब,",correct_spelling
सब.,incorrect_spelling
सबक,correct_spelling
सबका,correct_spelling
सबकी,correct_spelling
सबकुछ,correct_spelling
सबके,correct_spelling
सबको,correct_spelling
सबजेक्ट,correct_spelling
सबने,correct_spelling
सबमिट,incorrect_spelling
